,Vehicle ID,ZIP Code,VIN Prefix,Vehicle Name,Technology
1478,WA-044-101320649,99301,KL8CK6S0,Chevrolet Spark,BEV
1479,WA-044-128563522,98407,1FADP3R4,Ford Focus EV,BEV
1480,WA-044-166946300,98121,5YJ3E1EB,Tesla Model 3,BEV
1481,WA-044-169728884,98027,5UXKT0C5,BMW X5,PHEV
1482,WA-044-181326148,98057,2C4RC1L7,Chrysler Pacifica,PHEV
1483,WA-044-141838259,98034,5YJXCBE2,Tesla Model X,BEV
1484,WA-044-140152337,98225,1N4AZ0CP,Nissan Leaf,BEV
1485,WA-044-156823299,98121,5YJYGDEE,Tesla Model Y,BEV
1486,WA-044-3569331,98115,5YJ3E1EA,Tesla Model 3,BEV
1487,WA-044-133228021,98103,JTDKARFP,Toyota Prius Prime,PHEV
1488,WA-044-113292427,98296,5YJXCBE2,Tesla Model X,BEV
1489,WA-044-125873079,98077,5YJ3E1EB,Tesla Model 3,BEV
1490,WA-044-110126061,98034,5YJYGDEE,Tesla Model Y,BEV
1491,WA-044-101565376,98366,5YJ3E1EB,Tesla Model 3,BEV
1492,WA-044-129064848,98104,1N4AZ0CP,Nissan Leaf,BEV
1493,WA-044-3556577,98230,1FADP5CU,Ford C-Max Energi,PHEV
1494,WA-044-137571346,98024,YV4BC0PL,Volvo XC90 Plug In,PHEV
1495,WA-044-8180385,98005,5YJXCBE4,Tesla Model X,BEV
1496,WA-044-102247071,98037,KNDCE3LG,Kia Niro EV,BEV
1497,WA-044-120366592,98230,1N4BZ1CP,Nissan Leaf,BEV
1498,WA-044-179540287,98077,5UXTA6C0,BMW X5,PHEV
1499,WA-044-148268802,98033,KNDCC3LG,Kia Niro EV,BEV
1500,WA-044-327867466,98177,5YJ3E1EB,Tesla Model 3,BEV
1501,WA-044-179340192,98108,5YJSA1E6,Tesla Model S,BEV
1502,WA-044-125765230,98043,WMWXP3C0,Mini Hardtop 2 Door EV,BEV
1503,WA-044-148322660,98686,2C4RC1R7,Chrysler Pacifica,PHEV
1504,WA-044-144652203,98074,WBA8E1C3,BMW 3-Series Plug in,PHEV
1505,WA-044-208408560,98103,3C3CFFGE,Fiat 500e,BEV
1506,WA-044-148596248,98148,5YJ3E1EA,Tesla Model 3,BEV
1507,WA-044-137615348,98075,5YJYGDEE,Tesla Model Y,BEV
1508,WA-044-104820411,98040,5YJ3E1EB,Tesla Model 3,BEV
1509,WA-044-141852910,98370,SADHC2S1,Jaguar I-Pace,BEV
1510,WA-044-114501572,98118,1G1RD6E4,Chevrolet Volt,PHEV
1511,WA-044-150561820,98012,WA1E2AFY,Audi Q5 Plug In,PHEV
1512,WA-044-103694951,99301,3FA6P0SU,Ford Fusion Energi,PHEV
1513,WA-044-128548682,98004,5YJSA1E2,Tesla Model S,BEV
1514,WA-044-141495168,98027,WA1LABGE,Audi e-tron,BEV
1515,WA-044-133871006,98826,5YJSA1E2,Tesla Model S,BEV
1516,WA-044-172722301,98053,3C3CFFGE,Fiat 500e,BEV
1517,WA-044-125483592,98682,2C4RC1L7,Chrysler Pacifica,PHEV
1518,WA-044-127501139,99203,5YJYGDEE,Tesla Model Y,BEV
1519,WA-044-152657858,98368,1G1FZ6S0,Chevrolet Bolt EV,BEV
1520,WA-044-133807502,98102,5YJYGDEE,Tesla Model Y,BEV
1521,WA-044-248061663,98103,1N4AZ0CP,Nissan Leaf,BEV
1522,WA-044-179598317,98070,JTMEB3FV,Toyota RAV4 Prime,PHEV
1523,WA-044-104008642,98006,1G1RB6E4,Chevrolet Volt,PHEV
1524,WA-044-196673494,98030,5YJ3E1EB,Tesla Model 3,BEV
1525,WA-044-185318437,98516,KNDCE3LG,Kia Niro EV,BEV
1526,WA-044-133433667,98136,1N4AZ0CP,Nissan Leaf,BEV
1527,WA-044-150414673,98004,5YJ3E1EB,Tesla Model 3,BEV
1528,WA-044-125755535,98027,5YJYGDEE,Tesla Model Y,BEV
1529,WA-044-124740395,98126,5YJ3E1EB,Tesla Model 3,BEV
1530,WA-044-124569826,98662,5YJSA1E4,Tesla Model S,BEV
1531,WA-044-137655668,98110,1N4BZ0CP,Nissan Leaf,BEV
1532,WA-044-177663062,98115,5YJ3E1EA,Tesla Model 3,BEV
1533,WA-044-237708026,98223,5YJSA1E2,Tesla Model S,BEV
1534,WA-044-225897850,98036,5YJSA1E2,Tesla Model S,BEV
1535,WA-044-212959981,98074,JTDKN3DP,Toyota Prius Plug-in,PHEV
1536,WA-044-164503020,98024,5YJSA1S2,Tesla Model S,BEV
1537,WA-044-154132443,98607,5YJYGDEE,Tesla Model Y,BEV
1538,WA-044-239401410,98296,KNDCC3LD,Kia Niro Plug In,PHEV
1539,WA-044-337106360,98104,5YJXCAE2,Tesla Model X,BEV
1540,WA-044-254154246,98109,1N4AZ0CP,Nissan Leaf,BEV
1541,WA-044-187719570,98005,1G1RD6S5,Chevrolet Volt,PHEV
1542,WA-044-347286236,98498,5YJ3E1EA,Tesla Model 3,BEV
1543,WA-044-180957689,98034,5YJYGDEF,Tesla Model Y,BEV
1544,WA-044-476834599,98011,5YJ3E1EA,Tesla Model 3,BEV
1545,WA-044-151242346,98122,5YJ3E1EB,Tesla Model 3,BEV
1546,WA-044-478644708,98005,5YJ3E1EB,Tesla Model 3,BEV
1547,WA-044-9528893,98445,JTDKARFP,Toyota Prius Prime,PHEV
1548,WA-044-349163902,98335,5YJ3E1EA,Tesla Model 3,BEV
1549,WA-044-266779950,98203,3C3CFFGE,Fiat 500e,BEV
1550,WA-044-154015046,98077,5YJYGDEE,Tesla Model Y,BEV
1551,WA-044-289862149,98075,WMEEJ9AA,Smart forTwo EV,BEV
1552,WA-044-196274914,98115,JN1AZ0CP,Nissan Leaf,BEV
1553,WA-044-5011534,98444,5YJSA1CN,Tesla Model S,BEV
1554,WA-044-237531570,98105,JTDKN3DP,Toyota Prius Plug-in,PHEV
1555,WA-044-207189377,98115,JN1AZ0CP,Nissan Leaf,BEV
1556,WA-044-177982045,98501,1G1RA6E4,Chevrolet Volt,PHEV
1557,WA-044-8888988,98155,5YJSA1H2,Tesla Model S,BEV
1558,WA-044-233432069,98198,5YJSA1H2,Tesla Model S,BEV
1559,WA-044-157554365,98104,1N4AZ0CP,Nissan Leaf,BEV
1560,WA-044-252816763,98226,3FA6P0SU,Ford Fusion Energi,PHEV
1561,WA-044-239548340,98105,WP1AE2A2,Porsche Cayenne S E-Hybrid,PHEV
1562,WA-044-350397232,98045,1G1FX6S0,Chevrolet Bolt EV,BEV
1563,WA-044-4979208,98008,5YJ3E1EA,Tesla Model 3,BEV
1564,WA-044-154137896,98125,5YJ3E1EB,Tesla Model 3,BEV
1565,WA-044-211939927,98155,KNDJP3AE,Kia Soul EV,BEV
1566,WA-044-171127050,98102,5YJSA1E2,Tesla Model S,BEV
1567,WA-044-5035859,98052,5YJSA1E2,Tesla Model S,BEV
1568,WA-044-9741882,98178,WVWPR7AU,Volkswagen e-Golf,BEV
1569,WA-044-478761839,98034,5YJ3E1EB,Tesla Model 3,BEV
1570,WA-044-326757217,98382,1G1FZ6S0,Chevrolet Bolt EV,BEV
1571,WA-044-304226149,98296,WBY1Z6C3,BMW i3,BEV
1572,WA-044-199840658,98021,1N4AZ0CP,Nissan Leaf,BEV
1573,WA-044-157737842,99338,JTMAB3FV,Toyota RAV4 Prime,PHEV
1574,WA-044-905131,98115,JN1AZ0CP,Nissan Leaf,BEV
1575,WA-044-196450390,98065,5YJ3E1EA,Tesla Model 3,BEV
1576,WA-044-247248284,98112,5YJ3E1EA,Tesla Model 3,BEV
1577,WA-044-180995146,98501,1N4AZ0CP,Nissan Leaf,BEV
1578,WA-044-290490742,98388,1N4AZ1CP,Nissan Leaf,BEV
1579,WA-044-9107430,98034,5YJ3E1EB,Tesla Model 3,BEV
1580,WA-044-475400873,98026,5YJ3E1EB,Tesla Model 3,BEV
1581,WA-044-4619534,98006,WVWKP7AU,Volkswagen e-Golf,BEV
1582,WA-044-196498060,98031,3FA6P0PU,Ford Fusion Energi,PHEV
1583,WA-044-280969027,98019,1N4AZ1CP,Nissan Leaf,BEV
1584,WA-044-171045108,98682,JTDKN3DP,Toyota Prius Plug-in,PHEV
1585,WA-044-260678834,98109,1N4BZ0CP,Nissan Leaf,BEV
1586,WA-044-177943986,98053,JTDKARFP,Toyota Prius Prime,PHEV
1587,WA-044-205927256,98290,1N4AZ1CP,Nissan Leaf,BEV
1588,WA-044-154134998,98070,1G1FY6S0,Chevrolet Bolt EV,BEV
1589,WA-044-237973130,98177,1N4AZ1CP,Nissan Leaf,BEV
1590,WA-044-312673462,98245,1G1FY6S0,Chevrolet Bolt EV,BEV
1591,WA-044-225999602,98029,5YJXCAE2,Tesla Model X,BEV
1592,WA-044-4868902,98116,5YJ3E1EB,Tesla Model 3,BEV
1593,WA-044-206000763,98118,WAUUPBFF,Audi A3 Plug In,PHEV
1594,WA-044-174012786,98424,5YJSA1H2,Tesla Model S,BEV
1595,WA-044-289524581,98039,WBY8P2C5,BMW i3,BEV
1596,WA-044-333275603,98230,1N4BZ1CP,Nissan Leaf,BEV
1597,WA-044-290636342,98037,5YJ3E1EA,Tesla Model 3,BEV
1598,WA-044-289600517,98059,3C3CFFGE,Fiat 500e,BEV
1599,WA-044-237098123,98662,2C4RC1H7,Chrysler Pacifica,PHEV
1600,WA-044-476869459,98029,1N4AZ1CP,Nissan Leaf,BEV
1601,WA-044-5015258,98038,5YJ3E1EA,Tesla Model 3,BEV
1602,WA-044-240037731,98201,JN1AZ0CP,Nissan Leaf,BEV
1603,WA-044-157653618,98117,5YJ3E1EA,Tesla Model 3,BEV
1604,WA-044-253056128,98144,1G1RD6E4,Chevrolet Volt,PHEV
1605,WA-044-278882446,98528,1G1RA6S5,Chevrolet Volt,PHEV
1606,WA-044-333120707,98312,1G1RD6S5,Chevrolet Volt,PHEV
1607,WA-044-251250653,98683,1FADP3R4,Ford Focus EV,BEV
1608,WA-044-475320786,98004,5YJSA1S2,Tesla Model S,BEV
1609,WA-044-219075237,98203,1G1RD6E4,Chevrolet Volt,PHEV
1610,WA-044-260210821,98516,1N4AZ0CP,Nissan Leaf,BEV
1611,WA-044-174911117,98029,1G1RA6S5,Chevrolet Volt,PHEV
1612,WA-044-246985308,98023,JTDKARFP,Toyota Prius Prime,PHEV
1613,WA-044-151352162,98685,WA1G2AFY,Audi Q5 Plug In,PHEV
1614,WA-044-9090210,98070,5YJSA1E2,Tesla Model S,BEV
1615,WA-044-473736532,98040,LYVBR0DK,Volvo XC60 Plug In,PHEV
1616,WA-044-8069897,98007,5YJXCAE2,Tesla Model X,BEV
1617,WA-044-224381146,98370,2C4RC1N7,Chrysler Pacifica,PHEV
1618,WA-044-151271039,98638,2C4RC1S7,Chrysler Pacifica,PHEV
1619,WA-044-9067460,98053,1G1RC6S5,Chevrolet Volt,PHEV
1620,WA-044-259902975,98034,WDC0G5EB,Mercedes GLC 350e Hybrid,PHEV
1621,WA-044-291061669,98006,5YJ3E1EA,Tesla Model 3,BEV
1622,WA-044-347470812,98118,2C4RC1N7,Chrysler Pacifica,PHEV
1623,WA-044-3370755,98106,5YJ3E1EA,Tesla Model 3,BEV
1624,WA-044-475371193,98199,5YJ3E1EA,Tesla Model 3,BEV
1625,WA-044-182225417,98058,5YJYGDEE,Tesla Model Y,BEV
1626,WA-044-326992081,98686,5YJ3E1EA,Tesla Model 3,BEV
1627,WA-044-179802997,98360,KNDRJDLH,Kia Sorrento Plug In,PHEV
1628,WA-044-171031458,98281,5YJSA1CN,Tesla Model S,BEV
1629,WA-044-270795612,98108,WVWPR7AU,Volkswagen e-Golf,BEV
1630,WA-044-165503502,98236,1G1RD6E4,Chevrolet Volt,PHEV
1631,WA-044-477736962,98498,JTDKN3DP,Toyota Prius Plug-in,PHEV
1632,WA-044-224730628,99004,3FA6P0PU,Ford Fusion Energi,PHEV
1633,WA-044-175254831,98126,5YJ3E1EB,Tesla Model 3,BEV
1634,WA-044-177870374,98020,5YJ3E1EA,Tesla Model 3,BEV
1635,WA-044-184985629,98406,5YJYGDEE,Tesla Model Y,BEV
1636,WA-044-348843463,98052,WBA8E1C5,BMW 3-Series Plug in,PHEV
1637,WA-044-476756990,98104,1G1FY6S0,Chevrolet Bolt EV,BEV
1638,WA-044-475480953,98112,WAUTPBFF,Audi A3 Plug In,PHEV
1639,WA-044-348593059,98371,5YJSA1E2,Tesla Model S,BEV
1640,WA-044-476646054,98038,LYVBR0DM,Volvo XC60 Plug In,PHEV
1641,WA-044-303441771,98021,5YJ3E1EB,Tesla Model 3,BEV
1642,WA-044-473996043,98021,5YJ3E1EA,Tesla Model 3,BEV
1643,WA-044-212640074,98075,5YJSA1E2,Tesla Model S,BEV
1644,WA-044-239725769,98070,5YJ3E1EA,Tesla Model 3,BEV
1645,WA-044-4686790,98119,5YJ3E1EA,Tesla Model 3,BEV
1646,WA-044-165560762,98124,JN1AZ0CP,Nissan Leaf,BEV
1647,WA-044-349070053,98058,WMEFJ9BA,Smart forTwo EV,BEV
1648,WA-044-279910382,98290,1N4AZ1CP,Nissan Leaf,BEV
1649,WA-044-346625814,98146,1FADP5CU,Ford C-Max Energi,PHEV
1650,WA-044-2121507,98226,JTDKARFP,Toyota Prius Prime,PHEV
1651,WA-044-182303215,98513,5YJ3E1EA,Tesla Model 3,BEV
1652,WA-044-180843505,98296,JTDKARFP,Toyota Prius Prime,PHEV
1653,WA-044-167469368,98020,1N4AZ0CP,Nissan Leaf,BEV
1654,WA-044-4896230,99352,5YJ3E1EB,Tesla Model 3,BEV
1655,WA-044-5023266,98105,5YJ3E1EB,Tesla Model 3,BEV
1656,WA-044-2323716,98512,1N4AZ0CP,Nissan Leaf,BEV
1657,WA-044-476126591,98033,5YJ3E1EB,Tesla Model 3,BEV
1658,WA-044-177893362,98072,5YJYGDEE,Tesla Model Y,BEV
1659,WA-044-250947693,98008,JN1AZ0CP,Nissan Leaf,BEV
1660,WA-044-9151152,98223,1N4BZ0CP,Nissan Leaf,BEV
1661,WA-044-252645032,98445,WMEEJ9AA,Smart forTwo EV,BEV
1662,WA-044-312445374,98006,1N4BZ1CP,Nissan Leaf,BEV
1663,WA-044-177930714,98110,WVWPP7AU,Volkswagen e-Golf,BEV
1664,WA-044-9113135,98109,WVWKP7AU,Volkswagen e-Golf,BEV
1665,WA-044-232835340,98198,1G1RA6S5,Chevrolet Volt,PHEV
1666,WA-044-154093915,98059,2C4RC1S7,Chrysler Pacifica,PHEV
1667,WA-044-174400103,99163,1G1RC6S5,Chevrolet Volt,PHEV
1668,WA-044-4985242,98201,1N4BZ1CP,Nissan Leaf,BEV
1669,WA-044-182197039,98033,5UXTA6C0,BMW X5,PHEV
1670,WA-044-175274459,98250,KNDCE3LG,Kia Niro EV,BEV
1671,WA-044-168379998,98052,5YJ3E1EB,Tesla Model 3,BEV
1672,WA-044-349099523,98034,5YJSA1E2,Tesla Model S,BEV
1673,WA-044-118795981,98092,KNDCD3LD,Kia Niro Plug In,PHEV
1674,WA-044-156711614,98116,1N4AZ1CP,Nissan Leaf,BEV
1675,WA-044-148428976,98101,5YJYGDEE,Tesla Model Y,BEV
1676,WA-044-140282642,98118,JN1AZ0CP,Nissan Leaf,BEV
1677,WA-044-125829231,98105,5YJYGDEE,Tesla Model Y,BEV
1678,WA-044-118265073,98502,1G1FW6S0,Chevrolet Bolt EV,BEV
1679,WA-044-101548212,99201,5YJ3E1EA,Tesla Model 3,BEV
1680,WA-044-102131767,98221,5YJ3E1EB,Tesla Model 3,BEV
1681,WA-044-478200936,98008,5YJ3E1EA,Tesla Model 3,BEV
1682,WA-044-166996630,98198,5YJ3E1EA,Tesla Model 3,BEV
1683,WA-044-101112525,98682,5YJXCAE2,Tesla Model X,BEV
1684,WA-044-141778500,98011,1N4AZ1CP,Nissan Leaf,BEV
1685,WA-044-179362998,98146,1FMCU0LZ,Ford Escape Plug-in Hybrid,PHEV
1686,WA-044-208663360,98226,1N4AZ1CP,Nissan Leaf,BEV
1687,WA-044-113504660,98012,WA1G2AFY,Audi Q5 Plug In,PHEV
1688,WA-044-148236210,98380,5YJ3E1EB,Tesla Model 3,BEV
1689,WA-044-138301124,98368,1N4AZ0CP,Nissan Leaf,BEV
1690,WA-044-3288995,98028,5YJ3E1EA,Tesla Model 3,BEV
1691,WA-044-125902787,98109,5YJYGDEE,Tesla Model Y,BEV
1692,WA-044-148476786,98012,5YJYGAEE,Tesla Model Y,BEV
1693,WA-044-172399524,98290,WP0AB2Y1,Porsche Taycan,BEV
1694,WA-044-474927295,98422,5YJSA1E2,Tesla Model S,BEV
1695,WA-044-167038455,98225,3FMTK3SU,Ford Mustang Mach-E,BEV
1696,WA-044-103818438,98502,1N4AZ0CP,Nissan Leaf,BEV
1697,WA-044-290956949,98290,JTDKARFP,Toyota Prius Prime,PHEV
1698,WA-044-289566525,98006,5YJXCDE2,Tesla Model X,BEV
1699,WA-044-9518981,98118,WDDVP9AB,Mercedes B-Class Electric,BEV
1700,WA-044-474028334,98366,5YJ3E1EB,Tesla Model 3,BEV
1701,WA-044-245925074,98087,KNDJX3AE,Kia Soul EV,BEV
1702,WA-044-457257,98032,5YJXCBE2,Tesla Model X,BEV
1703,WA-044-154104695,98155,KNDCC3LG,Kia Niro EV,BEV
1704,WA-044-474875054,98033,5YJ3E1EB,Tesla Model 3,BEV
1705,WA-044-476760630,99023,WBY1Z2C5,BMW i3,BEV
1706,WA-044-349010287,98001,5UXKT0C3,BMW X5,PHEV
1707,WA-044-251870727,98033,1N4AZ0CP,Nissan Leaf,BEV
1708,WA-044-279605980,98144,WAUTPBFF,Audi A3 Plug In,PHEV
1709,WA-044-475286801,98201,KL8CK6S0,Chevrolet Spark,BEV
1710,WA-044-4834658,98053,5YJ3E1EB,Tesla Model 3,BEV
1711,WA-044-220248388,98022,5YJSA1E2,Tesla Model S,BEV
1712,WA-044-291916691,98512,JTDKARFP,Toyota Prius Prime,PHEV
1713,WA-044-4610602,98833,5YJSA1E2,Tesla Model S,BEV
1714,WA-044-251749291,98075,WBY7Z6C5,BMW i3,BEV
1715,WA-044-475530338,98075,1N4AZ1CP,Nissan Leaf,BEV
1716,WA-044-476026911,98116,WAUUPBFF,Audi A3 Plug In,PHEV
1717,WA-044-8996998,98058,KM8K53AG,Hyundai Kona Electric,BEV
1718,WA-044-346430654,98057,JTDKARFP,Toyota Prius Prime,PHEV
1719,WA-044-9782692,98823,1G1FW6S0,Chevrolet Bolt EV,BEV
1720,WA-044-267766432,98034,5YJ3E1EA,Tesla Model 3,BEV
1721,WA-044-475442971,98053,5YJXCDE2,Tesla Model X,BEV
1722,WA-044-334737406,98199,YV4BC0PK,Volvo XC90 Plug In,PHEV
1723,WA-044-238167121,98026,5YJSA1E4,Tesla Model S,BEV
1724,WA-044-292139123,98104,3FA6P0PU,Ford Fusion Energi,PHEV
1725,WA-044-260622386,98225,JTDKARFP,Toyota Prius Prime,PHEV
1726,WA-044-478858649,98506,KNDCD3LD,Kia Niro Plug In,PHEV
1727,WA-044-475382855,98498,5YJ3E1EB,Tesla Model 3,BEV
1728,WA-044-179825243,98103,5YJ3E1EB,Tesla Model 3,BEV
1729,WA-044-475529428,98607,5YJ3E1EB,Tesla Model 3,BEV
1730,WA-044-2370847,98365,KNDCC3LG,Kia Niro EV,BEV
1731,WA-044-348649857,98052,1N4BZ0CP,Nissan Leaf,BEV
1732,WA-044-238453834,98607,1N4AZ0CP,Nissan Leaf,BEV
1733,WA-044-1992294,98122,5YJXCDE2,Tesla Model X,BEV
1734,WA-044-313215808,98023,WBAJB1C5,BMW 5-Series Plug in,PHEV
1735,WA-044-289044143,98660,5YJSA1E2,Tesla Model S,BEV
1736,WA-044-225734176,98072,5YJSA1H1,Tesla Model S,BEV
1737,WA-044-350245780,98155,5YJSA1E2,Tesla Model S,BEV
1738,WA-044-252909345,98012,JTDKN3DP,Toyota Prius Plug-in,PHEV
1739,WA-044-303213256,98012,5YJ3E1EA,Tesla Model 3,BEV
1740,WA-044-476711693,98034,1FADP5CU,Ford C-Max Energi,PHEV
1741,WA-044-347390956,98034,5YJ3E1EA,Tesla Model 3,BEV
1742,WA-044-4639764,98042,1G1FZ6S0,Chevrolet Bolt EV,BEV
1743,WA-044-232931835,98102,WAUSPBFF,Audi A3 Plug In,PHEV
1744,WA-044-253575969,98144,1G1RB6S5,Chevrolet Volt,PHEV
1745,WA-044-165081668,98122,1N4AZ0CP,Nissan Leaf,BEV
1746,WA-044-476055863,98027,5YJXCDE2,Tesla Model X,BEV
1747,WA-044-250834293,98282,WAUTPBFF,Audi A3 Plug In,PHEV
1748,WA-044-8935055,98201,KNDCE3LG,Kia Niro EV,BEV
1749,WA-044-475559738,98040,5YJ3E1EB,Tesla Model 3,BEV
1750,WA-044-4700307,98116,5YJSA1E4,Tesla Model S,BEV
1751,WA-044-232975263,98292,5YJSA1E4,Tesla Model S,BEV
1752,WA-044-207359519,98033,1FADP5EU,Ford C-Max Energi,PHEV
1753,WA-044-333374051,99212,1FADP5CU,Ford C-Max Energi,PHEV
1754,WA-044-292703960,98503,1G1RH6E4,Chevrolet Volt,PHEV
1755,WA-044-218643295,98042,1N4AZ0CP,Nissan Leaf,BEV
1756,WA-044-289335511,98052,5YJ3E1EB,Tesla Model 3,BEV
1757,WA-044-3133812,98053,5YJ3E1EC,Tesla Model 3,BEV
1758,WA-044-232824196,98107,1N4AZ0CP,Nissan Leaf,BEV
1759,WA-044-1849998,98002,5YJ3E1EA,Tesla Model 3,BEV
1760,WA-044-4949038,98106,5YJ3E1EB,Tesla Model 3,BEV
1761,WA-044-167443531,98012,3FMTK3SU,Ford Mustang Mach-E,BEV
1762,WA-044-252458608,99223,5YJ3E1EA,Tesla Model 3,BEV
1763,WA-044-267493488,98198,WBY1Z4C5,BMW i3 REx,PHEV
1764,WA-044-154252717,99223,1G1FZ6S0,Chevrolet Bolt EV,BEV
1765,WA-044-239255040,98033,5YJSA1H2,Tesla Model S,BEV
1766,WA-044-348761689,98332,WMZYU7C5,Mini Countryman Plug In,PHEV
1767,WA-044-302949097,98826,5UXKT0C5,BMW X5,PHEV
1768,WA-044-9135304,98332,5YJ3E1EB,Tesla Model 3,BEV
1769,WA-044-476833899,98396,1N4BZ1CP,Nissan Leaf,BEV
1770,WA-044-348849301,99208,1G1RB6S5,Chevrolet Volt,PHEV
1771,WA-044-259893014,98502,1G1RC6E4,Chevrolet Volt,PHEV
1772,WA-044-476568788,98052,5YJ3E1EB,Tesla Model 3,BEV
1773,WA-044-163847834,98006,JN1AZ0CP,Nissan Leaf,BEV
1774,WA-044-199485338,98368,5YJSA1S2,Tesla Model S,BEV
1775,WA-044-4861286,98033,5YJSA1E2,Tesla Model S,BEV
1776,WA-044-182250225,98052,1N4AZ1CV,Nissan Leaf,BEV
1777,WA-044-185195993,98053,5YJ3E1EB,Tesla Model 3,BEV
1778,WA-044-211197605,98026,1FADP5CU,Ford C-Max Energi,PHEV
1779,WA-044-476050816,98106,1G1RH6E4,Chevrolet Volt,PHEV
1780,WA-044-474863553,98168,5YJ3E1EB,Tesla Model 3,BEV
1781,WA-044-199939799,98604,5YJSA1E2,Tesla Model S,BEV
1782,WA-044-290468734,98204,1G1RH6E4,Chevrolet Volt,PHEV
1783,WA-044-260538085,98020,1N4AZ0CP,Nissan Leaf,BEV
1784,WA-044-8061497,98105,5YJ3E1EB,Tesla Model 3,BEV
1785,WA-044-8867589,98550,1FADP5CU,Ford C-Max Energi,PHEV
1786,WA-044-151294314,98204,5YJ3E1EB,Tesla Model 3,BEV
1787,WA-044-470625991,98312,1N4AZ1CP,Nissan Leaf,BEV
1788,WA-044-348631125,98075,5YJSA1E2,Tesla Model S,BEV
1789,WA-044-154187407,98374,5YJSA1AC,Tesla Model S,BEV
1790,WA-044-312600774,98011,5YJ3E1EB,Tesla Model 3,BEV
1791,WA-044-8956062,98052,5YJ3E1EB,Tesla Model 3,BEV
1792,WA-044-237868424,98382,5YJSA1E2,Tesla Model S,BEV
1793,WA-044-5046086,98033,5YJ3E1EB,Tesla Model 3,BEV
1794,WA-044-348877091,98620,3FA6P0PU,Ford Fusion Energi,PHEV
1795,WA-044-475257884,98075,5YJ3E1EB,Tesla Model 3,BEV
1796,WA-044-180997435,98004,5YJXCBE2,Tesla Model X,BEV
1797,WA-044-4863218,98146,5YJ3E1EA,Tesla Model 3,BEV
1798,WA-044-287045167,98053,5YJSA1H4,Tesla Model S,BEV
1799,WA-044-333801093,98685,5YJ3E1EA,Tesla Model 3,BEV
1800,WA-044-238702782,98117,KMHE54L2,Hyundai Sonata Plug In,PHEV
1801,WA-044-347410668,98178,1N4AZ1CP,Nissan Leaf,BEV
1802,WA-044-207425935,98506,1G1RC6E4,Chevrolet Volt,PHEV
1803,WA-044-280900819,98115,5YJ3E1EA,Tesla Model 3,BEV
1804,WA-044-181036845,98199,5YJ3E1EB,Tesla Model 3,BEV
1805,WA-044-251602067,98199,5YJSA1E2,Tesla Model S,BEV
1806,WA-044-475437805,98682,5YJ3E1EB,Tesla Model 3,BEV
1807,WA-044-290544222,98125,1G1RA6S5,Chevrolet Volt,PHEV
1808,WA-044-220260092,98033,1G1FW6S0,Chevrolet Bolt EV,BEV
1809,WA-044-260879090,98036,KNDJX3AE,Kia Soul EV,BEV
1810,WA-044-350189318,98126,YV4BC0PL,Volvo XC90 Plug In,PHEV
1811,WA-044-335229653,98166,1FADP5CU,Ford C-Max Energi,PHEV
1812,WA-044-220031829,98391,1FADP5CU,Ford C-Max Energi,PHEV
1813,WA-044-185241661,98012,5YJYGDEE,Tesla Model Y,BEV
1814,WA-044-168413150,98119,5YJSA1E6,Tesla Model S,BEV
1815,WA-044-474886044,98074,5YJXCBE2,Tesla Model X,BEV
1816,WA-044-316262537,98115,JHMZC5F1,Honda Clarity Plug In,PHEV
1817,WA-044-231948699,98802,1G1RB6E4,Chevrolet Volt,PHEV
1818,WA-044-333742909,98052,5YJSA1E1,Tesla Model S,BEV
1819,WA-044-199714105,98001,WP1AE2A2,Porsche Cayenne S E-Hybrid,PHEV
1820,WA-044-4789802,98077,5YJ3E1EA,Tesla Model 3,BEV
1821,WA-044-187582944,98072,5YJSA1E2,Tesla Model S,BEV
1822,WA-044-315420255,98102,WP0AE2A7,Porsche Panamera S E-Hybrid,PHEV
1823,WA-044-477907433,98052,5YJ3E1EB,Tesla Model 3,BEV
1824,WA-044-251696651,98249,1G1RC6S5,Chevrolet Volt,PHEV
1825,WA-044-333993719,98117,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
1826,WA-044-151253819,98229,5YJ3E1EB,Tesla Model 3,BEV
1827,WA-044-312162063,98022,3FA6P0PU,Ford Fusion Energi,PHEV
1828,WA-044-304345989,98102,5YJ3E1EA,Tesla Model 3,BEV
1829,WA-044-177901531,98335,5YJYGDEF,Tesla Model Y,BEV
1830,WA-044-185077581,98118,5YJ3E1EA,Tesla Model 3,BEV
1831,WA-044-4613290,98034,5YJ3E1EA,Tesla Model 3,BEV
1832,WA-044-168457173,98052,WBY1Z4C5,BMW i3 REx,PHEV
1833,WA-044-475446835,98110,1G1RC6S5,Chevrolet Volt,PHEV
1834,WA-044-206536095,98115,1N4AZ0CP,Nissan Leaf,BEV
1835,WA-044-240149703,98271,1G6RL1E4,Cadillac ELR,PHEV
1836,WA-044-261257090,98008,1N4AZ0CP,Nissan Leaf,BEV
1837,WA-044-168382945,98059,5UXTA6C0,BMW X5,PHEV
1838,WA-044-239618977,98102,5YJSA1H2,Tesla Model S,BEV
1839,WA-044-7849733,98346,1N4AZ1CP,Nissan Leaf,BEV
1840,WA-044-474887486,98027,5YJ3E1EB,Tesla Model 3,BEV
1841,WA-044-177876107,98502,5YJYGDEE,Tesla Model Y,BEV
