Vehicle ID,ZIP Code,Registration Valid Date,VIN Prefix,VIN Model Year,DMV ID,DMV ID Complete,DMV Snapshot,Registration Expiration Date,State Abbreviation,Geography,Vehicle Name,Technology
WA-044-322801139,99212,20/12/2021,1N4AZ1CP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-137302028,98109,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-474734928,98052,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-4165773,98059,20/12/2021,WBY1Z8C5,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3 REx,PHEV
WA-044-478398140,98663,20/12/2021,5YJ3E1EA,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-137151969,98177,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-176199740,98031,20/12/2021,JTDKARFP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-167286787,98258,20/12/2021,WVGRMPE2,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volkswagen ID.4,BEV
WA-044-156373647,98133,20/12/2021,1N4AZ0CP,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-298571640,98053,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-284266699,98685,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-476682384,98034,20/12/2021,2C4RC1N7,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-313574663,98333,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-157737576,98272,20/12/2021,KNDCC3LG,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Niro EV,BEV
WA-044-151327627,98337,20/12/2021,KNDCC3LG,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Niro EV,BEV
WA-044-4815898,98040,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-199231294,98683,20/12/2021,KNDCM3LD,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Niro Plug In,PHEV
WA-044-154071151,98118,20/12/2021,YV4ED3UR,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volvo XC40 Recharge,BEV
WA-044-177882358,98310,20/12/2021,JN1AZ0CP,B,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-206296408,98070,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-200282771,98168,20/12/2021,1FADP3R4,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Focus EV,BEV
WA-044-171023436,98106,20/12/2021,1G1FZ6S0,N,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EUV,BEV
WA-044-179823878,98012,20/12/2021,1N4BZ0CP,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-233466943,98226,20/12/2021,1N4BZ0CP,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-184673765,99208,20/12/2021,JN1AZ0CP,B,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-333302686,98146,20/12/2021,5YJXCBE2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-2893628,98225,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-270537242,98374,20/12/2021,JHMZC5F3,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Honda Clarity Plug In,PHEV
WA-044-174896067,98059,20/12/2021,5UXKT0C5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW X5,PHEV
WA-044-475263407,98122,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-247282486,98221,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-348636508,98225,20/12/2021,1G1RC6S5,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-266733526,98290,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-223868305,98168,20/12/2021,3FA6P0SU,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Fusion Energi,PHEV
WA-044-174440150,98671,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-179829905,98038,20/12/2021,YV4ED3UR,N,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volvo XC40 Recharge,BEV
WA-044-188553032,98119,20/12/2021,5YJSA1H1,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-245077157,98012,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-275912199,98208,20/12/2021,3FA6P0PU,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Fusion Energi,PHEV
WA-044-150033089,98363,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-243483894,98004,20/12/2021,5YJSA1CG,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-230233118,98052,20/12/2021,KNDJX3AE,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Soul EV,BEV
WA-044-194852619,98118,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-166839732,98372,20/12/2021,5YJSA1E6,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-153847662,98665,20/12/2021,1FADP5CU,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford C-Max Energi,PHEV
WA-044-169097001,98109,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-139707837,98052,20/12/2021,2C4RC1N7,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-345191486,98056,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-123724485,98338,20/12/2021,5YJSA1E1,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-181593856,98004,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-179653379,98226,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-192847567,98075,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-310452761,98059,20/12/2021,5YJ3E1EA,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-275789587,98103,20/12/2021,1N4AZ0CP,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-166513735,98075,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-3218323,98033,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-152452282,98117,20/12/2021,WA1AAAGE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron,BEV
WA-044-152358650,98229,20/12/2021,JTDKARFP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-476456606,98040,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-2503707,98027,20/12/2021,5YJSA1E2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-295829292,98258,20/12/2021,1G1RC6E4,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-259740127,98012,20/12/2021,5YJSA1E2,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-180567103,98027,20/12/2021,5YJYGAEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-167353294,98118,20/12/2021,5UXTS1C0,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW X3,PHEV
WA-044-169391498,98502,20/12/2021,JTMEB3FV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota RAV4 Prime,PHEV
WA-044-124024708,98499,20/12/2021,2C4RC1N7,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-216247881,98387,20/12/2021,1G1RA6E4,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-475233237,98466,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-3498603,98155,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-153840130,98116,20/12/2021,1G1FZ6S0,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-179084790,98033,20/12/2021,5YJYGAEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-6679760,98125,20/12/2021,1N4AZ0CP,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-205581624,98229,20/12/2021,5YJ3E1EA,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-172344280,98059,20/12/2021,1G1FY6S0,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-169379556,98208,20/12/2021,WBY7Z8C5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3,BEV
WA-044-149642412,98104,20/12/2021,1G1FW6S0,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-321935477,98055,20/12/2021,3FA6P0SU,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Fusion Energi,PHEV
WA-044-320854852,98110,20/12/2021,2C4RC1H7,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-203786992,96218,20/12/2021,1FADP5CU,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford C-Max Energi,PHEV
WA-044-168926313,98075,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-180676408,98008,20/12/2021,5YJXCAE2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-231536595,98052,20/12/2021,5YJXCBE2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-143034979,98115,20/12/2021,WBY1Z2C5,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3,BEV
WA-044-6535791,98516,20/12/2021,JTDKARFP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-244028333,98034,20/12/2021,5YJSA1H2,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-180502143,98328,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-171798693,98250,20/12/2021,5YJ3E1EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-152534735,98028,20/12/2021,5YJ3E1EA,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-264817514,98281,20/12/2021,5YJSA1H2,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-180515590,98006,20/12/2021,5YJXCBE4,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-152154236,98258,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-144009505,98052,20/12/2021,5YJSA1E2,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-273750865,98606,20/12/2021,JTDKARFP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-243873045,98296,20/12/2021,1N4AZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-157461510,98275,20/12/2021,5YJYGAED,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-297191408,98208,20/12/2021,1G1RB6S5,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-180508107,98103,20/12/2021,5YJYGAEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-170707932,98004,20/12/2021,WAUEJBFW,N,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron GT,BEV
WA-044-274737354,98075,20/12/2021,1N4AZ1CP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-179093036,98033,20/12/2021,3C3CFFGE,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Fiat 500e,BEV
WA-044-265739288,98513,20/12/2021,1N4BZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-153908695,98908,20/12/2021,WBY8P2C0,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3,BEV
WA-044-179672251,98260,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-229621801,98273,20/12/2021,1G1RD6E4,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-179128883,98117,20/12/2021,JTMAB3FV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota RAV4 Prime,PHEV
WA-044-476492600,98053,20/12/2021,1N4AZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-183389496,98057,20/12/2021,2C4RC1L7,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-151208130,98372,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-323961809,98584,20/12/2021,JA4J24A5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Mitsubishi Outlander Plug In,PHEV
WA-044-175942700,98922,20/12/2021,5YJSA1E6,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-441835978,98686,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-147179210,98034,20/12/2021,5LMYJ8XY,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Lincoln Aviator Plug In,PHEV
WA-044-142901818,98105,20/12/2021,WA13AAGE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron Sportback,BEV
WA-044-210012400,98006,20/12/2021,5YJSA1H1,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-156598249,99301,20/12/2021,5YJYGAEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-183250280,98056,20/12/2021,5YJYGAEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-285187178,98031,20/12/2021,5YJ3E1EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-4183987,98020,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-149519436,98033,20/12/2021,WMWXP3C0,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Mini Hardtop 2 Door EV,BEV
WA-044-197942496,98055,20/12/2021,1N4AZ0CP,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-476387103,98531,20/12/2021,WMEFJ9BA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Smart forTwo EV,BEV
WA-044-205478143,98148,20/12/2021,1N4AZ0CP,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-179239672,98388,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-151105020,98033,20/12/2021,5YJSA1H4,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-170716794,98503,20/12/2021,1G1FX6S0,N,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-217992771,98122,20/12/2021,KNDCD3LD,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Niro Plug In,PHEV
WA-044-344017446,98119,20/12/2021,1N4AZ1CP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-331854302,98117,20/12/2021,JTDKN3DP,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Plug-in,PHEV
WA-044-223230528,98125,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-244376989,98506,20/12/2021,1G1RD6E4,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-230978716,98826,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-171810453,98033,20/12/2021,5YJSA1E4,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-161157461,98338,20/12/2021,JTDKN3DP,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Plug-in,PHEV
WA-044-137164051,98584,20/12/2021,1G1FX6S0,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-117734627,98115,20/12/2021,JTDKN3DP,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Plug-in,PHEV
WA-044-162663525,98177,20/12/2021,5YJSA1CG,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-180566263,99362,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-127350128,99320,20/12/2021,1G1RC6E4,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-6375155,98034,20/12/2021,5YJ3E1EC,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-208844807,98033,20/12/2021,5YJXCAE2,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-257229878,98006,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-181487603,98037,20/12/2021,1G1RD6E4,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-147810029,98053,20/12/2021,5YJSA1E4,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-132702139,98117,20/12/2021,5YJ3E1EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-329492089,98070,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-147869522,98404,20/12/2021,1G1RA6E4,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-183535250,98512,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-209975594,99353,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-277243067,98595,20/12/2021,1G1RA6E4,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-215383808,98074,20/12/2021,1N4BZ0CP,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-179664425,98662,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-171958489,98117,20/12/2021,3C3CFFGE,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Fiat 500e,BEV
WA-044-257337559,98031,20/12/2021,5YJSA1H1,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-242592311,98607,20/12/2021,JTDKARFP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-275758843,98223,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-157225113,98004,20/12/2021,5YJXCBE2,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-127368846,98926,20/12/2021,5YJYGDEE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-172237733,98133,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-179076390,98005,20/12/2021,5YJYGAEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-166379965,98391,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-169492256,98155,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-309028408,98155,20/12/2021,JHMZC5F3,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Honda Clarity Plug In,PHEV
WA-044-161488064,98383,20/12/2021,1N4BZ1DV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-258830029,99021,20/12/2021,1G1RD6E4,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-256919449,98045,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-143639513,98258,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-324244903,98056,20/12/2021,1G1RA6S5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-216584686,98570,20/12/2021,JHMZC5F3,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Honda Clarity Plug In,PHEV
WA-044-179213968,98040,20/12/2021,1C4JJXP6,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Jeep Wrangler Plug In,PHEV
WA-044-166349347,99203,20/12/2021,1FADP5EU,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford C-Max Energi,PHEV
WA-044-274509056,98375,20/12/2021,JTDKARFP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-153874850,98107,20/12/2021,WDC0G5EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Mercedes GLC 350e Hybrid,PHEV
